Utterance,Speaker,Dialogue_ID,Start_Time,End_Time,Wav_Path,Video_Path,Emotion,Utterance_ID
"You know what would be good right now? A six-pack. Ah, I can't believe I forgot a six-pack. A six-pack would be just the ticket right about now.",Ses03F_script02_1_M014,63,100.7513,109.765,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M014.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,exc,13
I'm so stupid. I'm like a little kid. I-it's amazing I get out of the house with my fly zipped. Oh- [LAUGHTER].,Ses03F_script02_1_M015,63,109.83,119.8003,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M015.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,exc,14
I wonder if they can hear us talk. Or hear the vibrations in the sand when we move.,Ses03F_script02_1_M016,63,119.885,125.7923,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M016.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,exc,15
Do you want my jacket?,Ses03F_script02_1_M017,63,127.4725,130.2863,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M017.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,neu,16
Right.,Ses03F_script02_1_M019,63,139.8817,141.6834,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M019.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,neu,17
"Yeah, that's my point too.",Ses03F_script02_1_M020,63,142.1085,144.4425,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M020.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,neu,18
"No. No, no, no, that's not my point. My point is there's no point in coming down here if we just turn around and leave.",Ses03F_script02_1_M021,63,145.2867,152.2425,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M021.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,exc,19
"I mean, don't you want to see it?",Ses03F_script02_1_M022,63,152.29,155.2425,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M022.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,neu,20
Not particularly.,Ses03F_script02_1_F010,63,154.4974,157.2303,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F010.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,sad,21
Why not?,Ses03F_script02_1_M023,63,156.3396,158.5056,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M023.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,neu,22
I don't know. I just don't.,Ses03F_script02_1_F011,63,157.9,160.6514,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F011.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,sad,23
Pass up what? A bunch of fish. They swim up to the beach and they flop around and they swim away and then they die.,Ses03F_script02_1_F012,63,179.0875,185.6825,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F012.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,ang,24
"I don't know why you're getting so excited. I mean, it's not like the landing of the moon or something. It's just fish. Fish that nobody eats.",Ses03F_script02_1_F013,63,200.965,207.7425,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F013.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,fru,25
"Oh, God, Augie.",Ses03F_script02_1_F014,63,208.86,211.087,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F014.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,fru,26
"Yes, and if you also remember, I got sand in my panties. We got into an argument about nothing. You got a sore throat and we never saw the grunions.",Ses03F_script02_1_F017,63,252.4348,262.5768,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F017.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,fru,27
"No, for God's sakes, we've never seen the grunions. We're not going to see them.",Ses03F_script02_1_F018,63,265.89,271.4636,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F018.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,fru,28
"We just weren't in a good spot, all right? This is a much better spot. I have a good instinct for these things. Look, is that-",Ses03F_script02_1_M034,63,270.18,277.0913,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M034.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,fru,29
"I wouldn't miss this for anything. I mean, think about this. Okay, I know you're not interested, but just think about this for a minute.",Ses03F_script02_1_M036,63,282.2533,290.5329,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M036.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,exc,30
"And they all, all as one, turned as one and formed this line as big as the California coast and started swimming this way. Swimming as if that's the only thing that matters.",Ses03F_script02_1_M038,63,303.3267,314.3188,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M038.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,exc,31
"You know, they didn't ask it a question. They didn't, they didn't take a vote. They didn't have an invitation or a map; they just started swimming as one.",Ses03F_script02_1_M039,63,314.3795,327.0721,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M039.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,exc,32
"its single-mindedness with one mind. Urgency that's pure urge. You know, they don't give it a name.",Ses03F_script02_1_M040,63,327.1329,335.12,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M040.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,exc,33
"They don't ask it a question. They just, they just, they don't know what drives them. They just turn as one and start the swim that brings them to here",Ses03F_script02_1_M041,63,335.1725,344.9875,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M041.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,exc,34
"where we stand for a massive celebration of sex and death. Oh, God, I'm giving myself goosebumps. Look, I'm all-all my hairs on my arms is sticking up.",Ses03F_script02_1_M042,63,345.0483,354.92,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M042.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,exc,35
About what I just said.,Ses03F_script02_1_M044,63,360.635,362.95,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M044.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_1.avi,neu,36
About what?,Ses03F_script02_2_F000,64,8.5564,11.2227,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F000.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,neu,0
About what I was just saying.,Ses03F_script02_2_M001,64,10.3501,13.5496,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M001.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,neu,1
It certainly is not. It is slightly exaggerated scientific fact.,Ses03F_script02_2_M002,64,14.9555,22.0332,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M002.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,2
"Well, I'm not the only one. Look at all these people.",Ses03F_script02_2_M003,64,28.3112,31.6319,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M003.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,3
Are we talking about the same thing?,Ses03F_script02_2_M004,64,38.7097,41.9475,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M004.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,4
"Carla, can I ask you something? Don't take this wrong, but are you having your period?",Ses03F_script02_2_M005,64,43.6787,51.4836,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M005.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,neu,5
"Augie, Goddamn it, don't ask me that. You always ask me that. Why do you ask me that? I hate it. It's insulting.",Ses03F_script02_2_F005,64,50.8534,57.2675,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F005.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,ang,6
"Okay, then what's bugging you?",Ses03F_script02_2_M006,64,56.775,59.7491,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M006.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,7
"Look, it's-we just-we're looking at this evening in a different way, both of us. We both have different ideas of it.",Ses03F_script02_2_F006,64,58.6826,66.7057,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F006.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,8
"There's nothing to it, alright? We come down here, the grunion arrive, they do their little fish business, we go ooh, ah, look at the fish, and then they go home and we go home.",Ses03F_script02_2_M007,64,65.8574,78.3647,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M007.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,9
We're not seeing the grunions?,Ses03F_script02_2_M008,64,82.9701,86.2908,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M008.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,neu,10
"Look, Augie, we've never seen them. They're never going to come.",Ses03F_script02_2_F008,64,85.8303,90.9205,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F008.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,11
We missed them twice. That's not ever.,Ses03F_script02_2_M009,64,90.1206,93.9988,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M009.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,12
We'll see them this time.,Ses03F_script02_2_M010,64,95.8168,98.4346,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M010.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,13
Like I feel like my whole life I've been just standing on this beach with my hands clasped waiting for these fish to show up and these fish never show up.,Ses03F_script02_2_F012,64,106.5325,114.0475,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F012.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,ang,14
"God, I thought you wanted to see it.",Ses03F_script02_2_M011,64,113.2931,115.8875,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M011.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,15
I do.,Ses03F_script02_2_F013,64,115.3925,117.7773,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F013.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,16
"Look, I did. I always do. But it's like every time I try nothing ever happens.",Ses03F_script02_2_F014,64,118.1651,128.2485,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F014.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,17
It's just fish. Nothing to get traumatized over.,Ses03F_script02_2_M012,64,130.2604,135.9565,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M012.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,18
"For God's sake, Augie, this is not about fish.",Ses03F_script02_2_F015,64,134.4075,137.9684,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F015.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,19
"I've been turning this thing over in my head trying to figure out when the point was when we took a turn for the worse, and I can't seem to pinpoint it.",Ses03F_script02_2_M013,64,136.0777,142.7919,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M013.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,20
"You were fine during the phone call from Marge. Dinner was okay. Doing the dishes was no problem. Let's see. I took a shower. You were watching the news. You said Augie, I think the grunion are running. I said great, let's go. I feel lucky tonight.",Ses03F_script02_2_M014,64,142.8647,157.6262,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M014.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,21
"And so I'm getting the animals, putting the animals out in the yard. I'm putting on my jacket, getting the car out of the garage-",Ses03F_script02_2_M015,64,157.6747,165.5039,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M015.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,22
Do you remember the last time we came here?,Ses03F_script02_2_F016,64,164.0738,169.2125,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F016.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,23
We thought I was pregnant.,Ses03F_script02_2_F017,64,169.2852,172.4847,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F017.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,24
You brought a bottle of champagne.,Ses03F_script02_2_F018,64,172.6059,176.3145,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F018.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,25
We took off our shoes and we danced barefoot in the sand. Under the moon.,Ses03F_script02_2_F019,64,176.405,183.1256,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F019.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,hap,26
And you whispered so intimately in my ear so I could feel your words.,Ses03F_script02_2_F020,64,183.1975,189.5732,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F020.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,hap,27
"Oh, that moment-that was it.",Ses03F_script02_2_F021,64,189.6702,195.9965,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F021.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,hap,28
"I told myself finally, this is how happy I'm supposed to be.",Ses03F_script02_2_F022,64,196.0935,202.0805,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F022.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,29
Wait a minute. I got it.,Ses03F_script02_2_M016,64,202.2987,205.983,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M016.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,neu,30
Dancing barefoot in the sand. Drinking out of a bottle of champagne.,Ses03F_script02_2_F023,64,205.0619,210.275,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F023.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,hap,31
I don't want to remember something.,Ses03F_script02_2_F024,64,224.0411,227.1921,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F024.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,32
Hope for some things.,Ses03F_script02_2_F025,64,227.2925,229.9796,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F025.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,33
No.,Ses03F_script02_2_F026,64,234.9486,237.7436,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F026.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,34
No.,Ses03F_script02_2_F027,64,239.2147,241.1296,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F027.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,35
"No, no.",Ses03F_script02_2_F028,64,242.4142,245.0563,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F028.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,36
What? What? Do you want me to breathe in your ear?,Ses03F_script02_2_M022,64,242.9232,248.0619,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M022.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,37
No.,Ses03F_script02_2_F029,64,246.147,248.5467,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F029.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,38
Do you want to get married again? What? What? Do you want to get a divorce?,Ses03F_script02_2_M023,64,248.5225,254.7034,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M023.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,39
No.,Ses03F_script02_2_F030,64,250.27,252.1098,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F030.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,40
No.,Ses03F_script02_2_F031,64,253.0551,255.1639,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F031.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,ang,41
A vacation?,Ses03F_script02_2_M024,64,254.8004,256.9576,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M024.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,42
No.,Ses03F_script02_2_F032,64,256.2305,258.1359,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F032.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,43
A new carpet? A poodle?,Ses03F_script02_2_M025,64,257.235,259.939,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M025.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,44
"A-a back rub, some ice cream, a suicide pact. What the hell do you want, Carla?",Ses03F_script02_2_M026,64,259.9875,265.9745,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M026.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,ang,45
I want things to turn out the way that they're supposed to be.,Ses03F_script02_2_F033,64,264.5325,268.6651,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F033.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,46
"Jesus, welcome to the human race.",Ses03F_script02_2_M027,64,267.0895,270.1921,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M027.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,47
"No, I was just like you. I thought it was going to be all peaches and roses and everything great. And the wind in our hair and the sand in our toes, and the fish will always come and the bills will pay themselves, and we'll have three big fat rosy kids. And oh God.",Ses03F_script02_2_M029,64,279.815,295.1125,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M029.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,48
"You know what you get? The jokes on us, baby. Because do you know what you get? Huh? Carla? Do you know what you get? You get this.",Ses03F_script02_2_M030,64,295.155,304.1752,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M030.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,49
This what? What is this? This is nothing.,Ses03F_script02_2_F034,64,303.8601,307.7868,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F034.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,50
"Yes, it is.",Ses03F_script02_2_M031,64,306.7445,309.1442,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M031.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,51
"No, it's not. It's standing on the beach waiting and fighting.",Ses03F_script02_2_F035,64,308.417,312.78,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F035.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,ang,52
Right.,Ses03F_script02_2_M032,64,312.0529,313.7981,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M032.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,53
Things have never turned out anything the way that I thought they would be.,Ses03F_script02_2_F036,64,313.386,318.235,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F036.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,54
"No, I know. Me neither.",Ses03F_script02_2_M033,64,317.4097,321.6515,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M033.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,55
it's not something else. Do you know what I'm trying to say?,Ses03F_script02_2_F038,64,326.4993,330.3533,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F038.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,56
"Well, I'm doing the best I can.",Ses03F_script02_2_M034,64,329.5534,333.0438,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M034.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,57
"I know you are, Augie, and I know you wanted this evening to be nice, but I can't help thinking of being somewhere else.",Ses03F_script02_2_F039,64,332.0258,344.2665,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F039.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,58
"Yeah, maybe if you were with someone else too.",Ses03F_script02_2_M035,64,344.1453,348.0963,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M035.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,59
I didn't say that.,Ses03F_script02_2_F040,64,347.1509,349.395,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F040.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,sad,60
"Augie, anything I do I'd rather be doing with you.",Ses03F_script02_2_F041,64,352.0775,357.4525,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F041.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,61
"God, don't you know that? I mean, you're the one that probably wants to be with somebody else. Somebody that didn't take herself so seriously, could enjoy herself more.",Ses03F_script02_2_F042,64,358.0343,367.7541,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F042.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,fru,62
"Actually now that you mention it, no, I don't.",Ses03F_script02_2_M038,64,367.3178,372.5049,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M038.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,hap,63
"Well, I guess we're just in the wrong spart-spot with the right person.",Ses03F_script02_2_F043,64,373.4745,381.5461,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F043.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,hap,64
"Seemed like a pretty good spot to me. I mean, look at the view of the moon we've got from here.",Ses03F_script02_2_M039,64,381.4976,388.7208,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M039.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,hap,65
I noticed that. It's beautiful.,Ses03F_script02_2_F044,64,390.3933,394.2473,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F044.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,hap,66
You can see right over the water.,Ses03F_script02_2_F045,64,394.3443,398.0771,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F045.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,hap,67
Look what we got here.,Ses03F_script02_2_M040,64,403.2157,406.6577,../datasets/IEMOCAP/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M040.wav,../datasets/IEMOCAP/Session3/dialog/avi/DivX/Ses03F_script02_2.avi,hap,68
