stem,split,clip_name,start,end,text,emotion,score
5647162587490865854,train,clip_00330.mp4,1316.709,1318.719,"I will have to put them into a salad, you know?",neutral,0.974718
5669851611225433269,train,clip_00006.mp4,37.579,40.909,All those elements that make something quite exciting to eat.,joy,0.947433
5294328876640779519,train,clip_00554.mp4,2521.383,2523.86,A downhill ski is designed to turn very easily.,neutral,0.976825
5496339656964283515,train,clip_00438.mp4,1433.594,1437.954,"This is my mission, I can talk to him anyway I like!",anger,0.669946
5699503635940288750,train,clip_00142.mp4,713.563,727.103,"Let me just rewind and make an important point which is, in a part of the world like this, beautiful countryside, wonderful villages, it looks like it does and we cherish it as much as we did because it has been farmed for centuries.",joy,0.535994
5212294571790439134,train,clip_00575.mp4,1443.005,1443.68,Mushrooms!,joy,0.48642
5428998005703615382,train,clip_00146.mp4,645.503,653.433,The Somerset cider industry has historically depended on the many varieties of apples to create its famous blends of cider.,neutral,0.944948
5162972455853380100,train,clip_00375.mp4,1514.024,1515.81,Congratulations.,joy,0.821321
5571538521342054326,train,clip_00146.mp4,460.453,463.223,That's when I realised I'd become a drug dealer.,sadness,0.702952
5086465773912997411,train,clip_00116.mp4,624.333,625.513,It was fantastic.,joy,0.988407
5207824800155698336,train,clip_00375.mp4,3425.12,3428.12,"I think, in many ways, he's living in the past and he's missing the boat.",sadness,0.645406
5270924740851409904,train,clip_00483.mp4,2136.424,2137.559,There they go!,joy,0.816168
5120215198258444599,train,clip_01078.mp4,6261.167,6267.357,Bonar Law...was a bit of a bore.,sadness,0.939774
5543440415815874337,train,clip_00573.mp4,1673.716,1676.156,No one invented Winston Churchill's knees!,anger,0.5069
5253839361778124728,train,clip_00115.mp4,764.07,766.65,"And for me, that's absolutely charming.",joy,0.846431
5704706559322674874,train,clip_00517.mp4,2560.566,2562.049,It was a hard life for them.,sadness,0.956208
5686571059927561651,train,clip_00157.mp4,395.604,397.764,Tell a lie - summer of 2010.,neutral,0.942149
5386341249525468891,train,clip_00298.mp4,891.195,893.725,"Two points to you, congratulations.",joy,0.636973
5605402620505085829,train,clip_00492.mp4,1621.745,1622.806,Too late!,anger,0.948131
5216732132000669934,train,clip_00713.mp4,1636.32,1638.403,I wonder how much it is.,neutral,0.79175
5699157032079504903,train,clip_00721.mp4,3083.473,3091.863,"But they're not on the danger list at present and because rejected crabs are returned alive, this type of pot fishing is a sustainable method.",neutral,0.987237
5638628916970436892,train,clip_00164.mp4,1204.136,1205.396,Look at that.,neutral,0.728525
5540494927244277120,train,clip_00042.mp4,144.76,146.423,At last - fresh air!,joy,0.500138
5561644205203243109,train,clip_00422.mp4,1543.5,1544.827,"Johny, you're up this end!",anger,0.396645
5540715259863557164,train,clip_00071.mp4,561.648,568.208,"Ultimately the modern world encroached on St Kilda, undermining the hunter-gatherer tradition.",neutral,0.975345
5358098833064900032,train,clip_00811.mp4,1948.346,1948.918,Buckets!,anger,0.915626
5185195046139603512,train,clip_00791.mp4,2263.421,2268.497,"Take your good sister off, and we will see you at the property that you choose to test drive.",neutral,0.930266
5284317307886087887,train,clip_00263.mp4,1120.863,1123.74,Hopefully that's it now.,neutral,0.933796
5470299270248631389,train,clip_00264.mp4,984.952,986.073,Will it hurt her.,sadness,0.861399
5695812111549373490,train,clip_00487.mp4,2178.518,2180.198,"I think it's gone for 15, hasn't it?",neutral,0.963394
5569315875766374202,train,clip_00926.mp4,3255.559,3260.339,'He's just come back to find his front door missing and his house full of coppers.',sadness,0.514748
5602655559389329153,train,clip_01134.mp4,3382.838,3384.961,This is fantastic.,joy,0.988247
5652389992186831984,train,clip_00749.mp4,3182.811,3189.281,"'Trotting is a competitive sport, 'and as I can't race against anyone else, 'Huw's suggested a race against the clock.'",anger,0.433499
5264651082122140218,train,clip_00694.mp4,2157.276,2159.824,The food's looking good and diners look happy.,joy,0.937877
5473499879844400665,train,clip_00044.mp4,250.361,252.701,"Hey, they've got spirit, haven't they, these little lambs!",joy,0.909196
5162972455853380100,train,clip_00425.mp4,1623.628,1624.988,"Thank you, Darren!",joy,0.970435
5439188674640081292,train,clip_00173.mp4,754.305,755.072,Deadly dog!,sadness,0.949877
5665712980739004623,train,clip_00272.mp4,1064.328,1073.708,"Intensive farming increases, but surprisingly so too does the population of a much-loved and rather elusive native bird - the barn owl.",neutral,0.913551
5262415551644571399,train,clip_00191.mp4,594.851,599.509,"Do you think we should put two together, George, for the bigger tables?",neutral,0.971756
5200034588474236194,train,clip_00566.mp4,3450.072,3451.322,Absolutely fantastic.,joy,0.987371
5465473874491574591,train,clip_00258.mp4,1051.308,1053.278,Ready!,joy,0.568233
5617491235423185991,train,clip_00216.mp4,1493.817,1499.487,"But to be honest I think a lot of them are here just because everyone else is, just for the spectacle.",neutral,0.945944
5473266663153438099,train,clip_00016.mp4,95.954,98.003,"I mean, I just touched a cheetah.",joy,0.790227
5664648687855316647,train,clip_00478.mp4,2111.285,2112.921,Get inside!,anger,0.566884
5284304423802152216,train,clip_00349.mp4,2687.209,2690.999,If you call the lyrics the poetry bit - haha!,joy,0.94882
5473499879844400665,train,clip_00466.mp4,2142.67,2145.99,My whole reputation is staked on you.,anger,0.65985
5703222218625177004,train,clip_00032.mp4,133.171,136.477,And we Brits love a picnic.,joy,0.618726
5681328193337091072,train,clip_00407.mp4,2155.561,2155.91,Great.,joy,0.645864
5178893040626176995,train,clip_00260.mp4,1273.396,1276.072,It's difficult to say.,neutral,0.918579
5387450639578025747,train,clip_00224.mp4,873.046,874.835,"It turns out you can swim, man!",joy,0.700978
5600577224748029115,train,clip_00389.mp4,1120.547,1120.851,No!,anger,0.641326
5636786376830680426,train,clip_00162.mp4,814.669,816.489,I think they lost their nerve.,sadness,0.403846
5505798464237263236,train,clip_00144.mp4,859.165,863.665,Sam's making his way further south towards the Col de la Traversette.,neutral,0.987035
5276110913861331583,train,clip_00137.mp4,790.425,795.779,"These are an amazing part of Scotland's natural heritage, it would be a terrible shame to lose them.",sadness,0.535925
5233774991732133047,train,clip_00485.mp4,3427.887,3431.044,"To cold, dark and gloomy places.
clip_00486.mp4	3431.044	3433.561	And you won't be cracking your usual jokes.""",sadness,0.752087
5594641150448226995,train,clip_00489.mp4,1437.804,1440.714,And I will not suffer my enemies to live!,anger,0.955024
5452373794708848320,train,clip_00240.mp4,941.614,947.004,"This is the small trout stream, and along with other streams it runs through the farmland.",neutral,0.99015
5636428176558193976,train,clip_00024.mp4,228.094,230.434,"Yes, she's alive, ladies and gentlemen.",neutral,0.884014
5702690073015784606,train,clip_00036.mp4,187.559,189.002,"Oh, thank goodness!",joy,0.990396
5217815752249451326,train,clip_00767.mp4,3206.591,3213.025,"Feeling really stressed out, and it's that feeling of, ""Is it worth it?""",sadness,0.820735
5270584579441566776,train,clip_00728.mp4,2170.374,2174.33,The gentleman on that table says that isn't cooked properly.,neutral,0.674271
5363827460477536035,train,clip_00556.mp4,1517.951,1519.271,Here it is!,joy,0.728447
5348839743398392894,train,clip_00296.mp4,1790.093,1796.193,"They weren't very nice people, but they were, er... brilliant at what they did.",joy,0.892277
5359203069156701741,train,clip_00874.mp4,3205.796,3206.643,Lovely!,joy,0.961799
5540494927244277120,train,clip_00391.mp4,1117.565,1122.105,"And your flowerpiercers are not the only artful dodgers in this here jungle, Gem.",neutral,0.897493
5146258161124252727,train,clip_00522.mp4,2231.674,2236.467,"After a bit of a struggle, I finally got my geese into their new home.",joy,0.843836
5371455322362010318,train,clip_00137.mp4,735.927,738.507,"Well, I think it's, er, very interesting!",joy,0.931599
5465473874491574591,train,clip_00072.mp4,278.928,283.798,"Mikey has started to work hard on his karate, but his dad is still struggling.",sadness,0.586113
5548643339198249401,train,clip_00343.mp4,1073.597,1076.868,They were having a nice time till Helen mentioned Spain.,joy,0.501926
5452175367252998288,train,clip_00250.mp4,854.864,855.876,Here we go!,joy,0.856512
5700681315985111979,train,clip_00221.mp4,601.821,602.731,Whore!,anger,0.42083
5287606823325808175,train,clip_00261.mp4,1084.303,1088.899,"The Princes, did they have a little allotment like you when you were small?",neutral,0.944016
5182625796703134266,train,clip_00772.mp4,1692.144,1693.743,Interesting.,neutral,0.710287
5410839313472871460,train,clip_00142.mp4,692.663,696.643,"Fortunately my dad has preserved these people in print, that's the great thing.",joy,0.926833
5639372375809374564,train,clip_00404.mp4,1726.737,1732.457,"When Matt Baker visited this part of the world, he was concerned with a much more traditional animal.",neutral,0.972926
5704706559322674874,train,clip_00691.mp4,3088.789,3090.291,You can use your hook.,neutral,0.967826
5602655559389329153,train,clip_00527.mp4,1561.683,1564.963,We're going to spread the love of your mam and her legacy around.,joy,0.776921
5407855170195608233,train,clip_00393.mp4,1557.405,1560.049,No point in me hanging around.,neutral,0.833893
5615634521061124137,train,clip_00617.mp4,2137.672,2140.952,Really exciting because you don't know what it's going to look like.,joy,0.931595
5472382758850710949,train,clip_00625.mp4,2569.901,2570.666,Close it.,neutral,0.984054
5215238771871849646,train,clip_00605.mp4,1587.469,1588.249,No joy at all.,sadness,0.902538
5608975603765396832,train,clip_00918.mp4,2715.734,2716.285,Cheers.,neutral,0.79102
5195573834614591024,train,clip_01116.mp4,2475.646,2476.589,It certainly does.,neutral,0.966737
5145510836814748271,train,clip_00550.mp4,2281.792,2287.706,"Well, that was, without doubt, the best day's motor sport I've ever seen.",joy,0.7759
5090546422340930233,train,clip_00500.mp4,1802.477,1805.195,I can't do a thing for myself.,anger,0.64057
5391889489096391990,train,clip_00404.mp4,3224.554,3231.254,My father worked really hard at Sematech and I think one of the hardest things was that he was constantly on the road.,sadness,0.647834
5270204474835870482,train,clip_00130.mp4,408.743,410.538,"We'll see, James!",joy,0.623831
5699503635940288750,train,clip_00127.mp4,618.823,624.823,"Do you sweep it under the carpet and announce a review or do you say, OK, we need to get on and see if we can make this work.",neutral,0.883049
5620988197828812873,train,clip_00041.mp4,213.554,217.214,Cara's got a vast marathon of a journey ahead of her.,neutral,0.978219
5527686046244181395,train,clip_00128.mp4,590.679,600.239,"It was given that head start, and once they got going, the miners also provided one of the first markets, because they're in the market for cast-iron wheels and rails for transporting stuff around.",neutral,0.970806
5335107014135967969,train,clip_00487.mp4,1933.204,1938.784,"Edwin, that must have been an incredibly emotional and very frustrating time for you?",sadness,0.929722
5178918810429953003,train,clip_00398.mp4,1831.034,1842.623,"They had beaten a top Polish club but, as the players took their bow and the fans left, you could see why the city might be desperate for a new stadium.",sadness,0.600512
5212294571790439134,train,clip_00664.mp4,1564.748,1565.991,How did you enjoy that?,joy,0.578348
5358098833064900032,train,clip_01240.mp4,3170.186,3174.464,Leave Brad alone!,anger,0.975655
5689182829540259926,train,clip_00130.mp4,414.789,416.469,Does he ever talk about me?,anger,0.27054
5330281618378907485,train,clip_00173.mp4,641.363,642.723,That's a nice whiting.,joy,0.673858
5376689169521167335,train,clip_00096.mp4,459.856,460.917,Just one bit.,neutral,0.989029
5608975603765396832,train,clip_00740.mp4,2214.7,2216.741,It's tasty and yummy.,joy,0.78752
5300621862722928183,train,clip_00997.mp4,3345.612,3351.125,"Joseph, the only way to make peace... ..is to make war first.",sadness,0.392319
5689182829540259926,train,clip_00339.mp4,1128.845,1134.145,"If you EVER hurt my duchess, do you know what I'll do to you?",anger,0.835324
5460161429409933197,train,clip_00672.mp4,3133.832,3135.254,I love blue cheese!,joy,0.986608
5616157648111001095,train,clip_00374.mp4,1121.165,1121.778,Hang on!,anger,0.532012
5667580003022578977,train,clip_00784.mp4,3381.19,3384.71,"This project will survive without me, it must survive without me.",sadness,0.983931
5616157648111001095,train,clip_00117.mp4,377.388,383.298,"Yes, my Crystal Palace will be famous around the world.",joy,0.892545
5398205667171678546,train,clip_00780.mp4,3167.985,3169.582,I want to get out now!',anger,0.970131
5167018315046215545,train,clip_00171.mp4,741.412,743.153,They're a bit of a failure.,sadness,0.456175
5669851611225433269,train,clip_00246.mp4,1277.145,1283.005,"Put in with some juicy salmon or cold meat and I promise, you've got a truly divine supper.",joy,0.597071
5693977302350730773,train,clip_00290.mp4,2083.92,2092.4,"She looked like Francoise Hardy, who was this absolute amazing French singer, who all the boys lusted after.",joy,0.875633
5558551828729138194,train,clip_00238.mp4,917.668,924.228,Lloyd did an excellent belly roll stuffed with apricots and stuffing.,joy,0.756257
5216001558063619812,train,clip_00548.mp4,1243.912,1245.59,For a dressing table.,neutral,0.963516
5635554579413198686,train,clip_00181.mp4,965.602,966.822,And action.,neutral,0.910933
5200034588474236194,train,clip_00535.mp4,3178.572,3181.095,'I had to say goodbye to George.,sadness,0.764728
5213400096372430617,train,clip_00043.mp4,127.533,129.335,"We're selling people, aren't we?",joy,0.748917
5621351552062054508,train,clip_00271.mp4,846.863,848.851,"Yeah, that's right, Captain Cranium.",neutral,0.991829
5178893040626176995,train,clip_00421.mp4,1977.494,1978.941,Why don't you leave and get out?,anger,0.471615
5175575179220224611,train,clip_00090.mp4,627.983,634.123,"They would tell the guy, ""Could you give me this ottoman over here in this colour, and could you put the waterfall in?""",neutral,0.976523
5537897331023655961,train,clip_00134.mp4,369.405,370.431,It's really rough.,sadness,0.697428
5582650460718031151,train,clip_00371.mp4,2827.291,2829.961,It was a massive boost for the brand.,joy,0.944071
5638628916970436892,train,clip_00201.mp4,1509.216,1513.946,"The remains of a woman who died nearly 1,800 years ago.",sadness,0.76027
5537897331023655961,train,clip_00436.mp4,1181.247,1182.593,Get yourselves a burrow!,anger,0.772837
5695433295433870198,train,clip_00094.mp4,425.196,427.224,"Well, he gets a bit excited.",joy,0.551562
5448688713599077115,train,clip_00334.mp4,1447.024,1448.619,My dad's 89 today.,joy,0.528263
5652389992186831984,train,clip_00642.mp4,2783.641,2785.041,Snowdonia over there.,neutral,0.988685
5284304423802152216,train,clip_00344.mp4,2644.029,2651.107,And I got voted Guitarist of the Month by Beat Instrumental for that dreadful solo!,sadness,0.890015
5640159643326981835,train,clip_00001.mp4,23.328,24.772,We're the sexy birds!,joy,0.977891
5441295356077792877,train,clip_00638.mp4,1643.963,1646.24,Jas can't literally have broken your heart.,sadness,0.973918
5493372264059476923,train,clip_00128.mp4,407.86,409.41,Get out!,anger,0.989802
5538125394584068959,train,clip_00318.mp4,2793.766,2798.966,It's incredible to think in this day and age that people can do that sort of dreadful act.,joy,0.943292
5667621234720878718,train,clip_00544.mp4,2628.062,2629.908,I don't think he did it.,neutral,0.905811
5190377354509171770,train,clip_00039.mp4,363.054,369.754,"Despite the controversy surrounding the death, pilgrims flocked to see the tomb.",neutral,0.883297
5582261336681012116,train,clip_00173.mp4,998.57,1002.6,Monty Hall with some very cute seals.,joy,0.67312
5482770566752826045,train,clip_00713.mp4,2549.161,2552.156,"No, I, er, think I've got everything I want from you...",neutral,0.459682
5397844889918814544,train,clip_00208.mp4,1035.233,1044.323,"The difference with wild boar and deer being that deer will have one fawn a year, wild boar will have four or five piglets a year, so the numbers will increase dramatically.",neutral,0.917505
5281306106302574913,train,clip_00181.mp4,885.989,887.387,Donkeys make me smile.,joy,0.675293
5591887646881516523,train,clip_00855.mp4,2652.557,2653.937,Ask John Guthrie.,neutral,0.988484
5669876092551278767,train,clip_00394.mp4,1494.2,1496.13,Don't start quoting me back to me.,anger,0.79941
5216732132000669934,train,clip_00204.mp4,522.431,526.542,"Right, I've got my teams out now looking, which is brilliant.",joy,0.950924
5703222218625177004,train,clip_00373.mp4,1588.349,1591.349,"Lovely job, thank you very much indeed.",joy,0.970738
5603759795481130757,train,clip_00503.mp4,1298.74,1299.555,That's so tasty.,joy,0.949957
5664648687855316647,train,clip_00090.mp4,518.156,519.195,- So you killed her.,anger,0.404643
5186304436192161269,train,clip_00762.mp4,1823.515,1824.375,"Well, I'll give.",neutral,0.928181
5564080740117026710,train,clip_00647.mp4,2739.045,2744.155,"And crossing the finishing line in first place for the solo 24, the favourite, Rob Lee.",joy,0.741464
5585022571188833576,train,clip_00490.mp4,1424.652,1426.953,Check out those kilts!,joy,0.647395
5501534849405526207,train,clip_00167.mp4,415.843,418.795,You'd die if you could see yourself!,anger,0.426457
5320239125847392047,train,clip_00493.mp4,2329.684,2331.082,It's quite fantastic.,joy,0.990379
5509136941486231818,train,clip_00376.mp4,1702.085,1702.953,Get off with you!,anger,0.911527
5395198331071015431,train,clip_00315.mp4,1406.991,1409.101,What might he be hinting at?,neutral,0.934305
5667621234720878718,train,clip_00067.mp4,350.36,352.89,Are you still angry or vengeful?,anger,0.498402
5695433295433870198,train,clip_00769.mp4,3177.48,3177.788,Hey!,joy,0.703165
5482770566752826045,train,clip_00560.mp4,2190.866,2194.896,"I believe you did it, Ian, because you did it!",joy,0.726881
5589284896700168307,train,clip_00810.mp4,2669.02,2670.8,I wish they'd do something.,sadness,0.812736
5294328876640779519,train,clip_00393.mp4,1820.407,1824.083,It was quite an exciting time for all the children in the Fens really.,joy,0.982013
5213389789281130116,train,clip_00089.mp4,542.759,547.654,"I mean, it's dreadful because it's against the law of the country.",sadness,0.44178
5410862506308523363,train,clip_00884.mp4,2948.054,2950.121,I feel like I'm ready to be the best.,joy,0.803209
5428653978823208336,train,clip_00453.mp4,1691.473,1695.223,Doing well in University Challenge was not a good thing for me.,sadness,0.908831
5398205667171678546,train,clip_00373.mp4,1523.56,1529.103,"This new estate at Hucknall, in the north of Nottingham, was built on a greenbelt site.",neutral,0.967927
5642352653616071207,train,clip_00555.mp4,2611.19,2615.46,"And then the rain came and it suddenly went, whay-hey, let's grow again!",joy,0.934029
5177430604261888244,train,clip_00329.mp4,1499.0,1501.757,"It's quite fun, isn't it, when they react like that?",joy,0.97706
5374043899151311144,train,clip_00464.mp4,2701.553,2710.083,"Britain feared the Germans were aiming to occupy the Faroes to use as a key U-Boat base, so decided to get in there first.",neutral,0.818582
5648680428933273497,train,clip_00031.mp4,135.955,137.143,Thank you very much.,joy,0.856349
5348439022119461237,train,clip_00390.mp4,1935.429,1936.392,Fantastic.,joy,0.500145
5441295356077792877,train,clip_00598.mp4,1543.267,1545.233,Err-ee err-ee!,joy,0.715266
5351429608677881005,train,clip_00411.mp4,2506.501,2511.711,This tragic accident put labour relations to the test as never before.,sadness,0.917151
5531773137123059523,train,clip_00344.mp4,1848.742,1850.762,That's lovely.,joy,0.829211
5265004128438065902,train,clip_00181.mp4,605.102,608.776,That'll help us remember when we put the plates out.,neutral,0.98091
5340449094491945604,train,clip_00316.mp4,1178.436,1178.944,Let me!,anger,0.623402
5178893040626176995,train,clip_00071.mp4,405.721,409.995,"A lot of people in Frinton never, ever wanted to live here.",sadness,0.62301
5398205667171678546,train,clip_00452.mp4,1889.42,1893.54,Demand for Simon's milk is up 10% year on year.,neutral,0.922639
5320261030180602178,train,clip_00778.mp4,2751.949,2755.744,It looks like the hard work by Chris and her friends has paid off.,joy,0.581597
5548643339198249401,train,clip_00487.mp4,1523.965,1527.092,I'm saying goodbye to my daughter.,sadness,0.821607
5556866483583172215,train,clip_00365.mp4,987.911,990.301,"I'm really sorry, Tracy.",sadness,0.96477
5391495210268399962,train,clip_00230.mp4,1418.285,1419.551,"Yeah, it was good.",joy,0.683853
5165916655934790501,train,clip_00555.mp4,2069.121,2073.598,"If you could have found me a nice little room in Hammersmith, I'd have been very happy.",joy,0.849281
5676133000895841221,train,clip_00519.mp4,2719.132,2719.487,Great.,joy,0.645864
5236759135009395633,train,clip_00330.mp4,1890.378,1890.685,Hey!,joy,0.703165
5187424134166229598,train,clip_00910.mp4,1748.784,1751.022,And don't drop the little thing.,anger,0.88619
5348839743398392894,train,clip_00125.mp4,798.953,805.613,"Suddenly, the North Sea touched all our lives, offering the prospect of clean, home-produced energy.",joy,0.97288
5460161429409933197,train,clip_00307.mp4,1563.902,1565.571,Good news for the industry.,joy,0.801314
5371839293268474130,train,clip_00175.mp4,1081.196,1083.306,"Oh, that's salty, yes!",joy,0.785218
5443895529278791456,train,clip_00048.mp4,164.113,166.133,How did Jas break your heart?,sadness,0.984217
5698087585235057338,train,clip_00525.mp4,1293.037,1293.964,Yes!,joy,0.946785
5602655559389329153,train,clip_00248.mp4,723.198,724.382,Give over!,anger,0.985925
5590383978831214824,train,clip_00701.mp4,3002.644,3003.669,Stop the snow!,anger,0.950371
5199285974844332417,train,clip_00367.mp4,2803.589,2808.626,Moses Kinyua suffered severe head injuries and lost an eye.,sadness,0.56946
5462876278270983894,train,clip_00277.mp4,1376.807,1378.601,"Eh, don't mind me.",neutral,0.575515
5165546859250604708,train,clip_00267.mp4,1235.522,1237.919,There's an awful lot going on in this garden.,sadness,0.622724
5090546422340930233,train,clip_00334.mp4,1150.814,1151.548,So exciting!,joy,0.957547
5265385521529756467,train,clip_00252.mp4,761.997,762.411,Mm-hm.,neutral,0.981005
5582261336681012116,train,clip_00503.mp4,2700.601,2702.673,There's also a large number nesting on the rocks.,neutral,0.908828
5173344801873229045,train,clip_00205.mp4,1218.75,1225.465,"They can't wait to get out into all that bush to be wild elephants, and that's the whole point right now.",joy,0.887925
5646426859593060981,train,clip_00010.mp4,39.068,43.388,The wonderful thing of having cooking secrets is the ability to share them with you.,joy,0.970865
5257559232122982230,train,clip_00385.mp4,1066.724,1069.163,I think today's gonna be a very busy day.,sadness,0.734299
5496339656964283515,train,clip_00218.mp4,624.924,625.884,You make me sick!,anger,0.497959
5443895529278791456,train,clip_00094.mp4,286.283,289.268,I might get kicked out because I'm stupid.,sadness,0.538821
5147008062414135612,train,clip_00082.mp4,329.599,332.52,"And it's back, for the moment, to you in the studio.",neutral,0.927293
5467701674028010015,train,clip_00289.mp4,1227.386,1228.608,Karate!,joy,0.591509
5087953980081062580,train,clip_00710.mp4,2846.458,2849.535,And I appreciate everything I've got.,joy,0.528199
5265004128438065902,train,clip_00375.mp4,1165.063,1165.772,Sorry.,sadness,0.785187
5391889489096391990,train,clip_00378.mp4,3018.304,3022.054,His achievements were now being recognised at the highest levels.,joy,0.78693
5626393414137582492,train,clip_00318.mp4,1376.876,1378.594,As many as we can cut!,joy,0.779529
5534420984461046901,train,clip_00043.mp4,288.594,293.159,"And it is a hardy, tough landscape, I mean, it's a beautiful day today, but, you know.",sadness,0.499062
5595592056174318077,train,clip_00722.mp4,2691.852,2692.409,Absolutely.,neutral,0.973871
5703222218625177004,train,clip_00538.mp4,2263.738,2265.798,"It smells lovely, doesn't it?",joy,0.957138
5667621234720878718,train,clip_00105.mp4,604.688,612.228,"In 2002, the phone of murdered 13-year-old Milly Dowler had also been hacked by private detectives working for the News of the World.",neutral,0.644702
5582275510073090348,train,clip_00591.mp4,2843.321,2845.251,So things are a bit calmer now.,neutral,0.862729
5587816017884935437,train,clip_00442.mp4,1988.589,1995.809,"'And at the chapel dedicated to her memory, I'm being treated to a performance by local choir the Guilsford Singers.",joy,0.588073
5433503855906118746,train,clip_00101.mp4,311.41,312.213,Guess again.,neutral,0.96234
5423452343931016345,train,clip_00173.mp4,1514.718,1525.358,"And a flock of royals, aristocrats and starchy hangers-on descended on the theatre for the social event of the season, the performance of the century...",joy,0.754105
5693977302350730773,train,clip_00238.mp4,1764.69,1770.13,"The tobacco companies denied there was any link between smoking and lung cancer, and other forms of ill-health.",neutral,0.840175
5639002579125188926,train,clip_00407.mp4,2370.76,2373.67,It runs right beside the sea... and over it.,neutral,0.981111
5640377398189877979,train,clip_00063.mp4,379.993,382.663,'And it'll mean I'll be able to talk to you.',neutral,0.866484
5213374327398864506,train,clip_00661.mp4,3276.914,3278.974,"It just takes me back, you know.",neutral,0.966823
5691356512476501438,train,clip_00537.mp4,2506.252,2509.022,"I think so, Miss 'avisham.",neutral,0.979873
5285060766712738791,train,clip_00173.mp4,663.565,666.525,"Ooh, look, they're ready to go, they're growing.",joy,0.528017
5175575179220224611,train,clip_00284.mp4,1847.393,1850.953,"But it wasn't all fun and games, on the Avenue.",sadness,0.711798
5298767725341243372,train,clip_00660.mp4,3138.963,3142.089,..I'm not sure I like him well enough to have him always about me.,sadness,0.828356
5103182645622502287,train,clip_00196.mp4,978.679,982.157,"That's the one thing that our guys all run away from, is a warthog!",anger,0.435521
5270584579441566776,train,clip_00577.mp4,1819.247,1819.989,Sorry.,sadness,0.785187
5236759135009395633,train,clip_00412.mp4,2347.571,2351.089,"All 45 people were killed, including many children.",sadness,0.945259
5410862506308523363,train,clip_00014.mp4,47.161,49.461,"If you did that with a client, you'd never work again.",neutral,0.672228
5491333873377793524,train,clip_00600.mp4,2945.809,2947.254,Some men are all right.,neutral,0.869896
5530273334543293625,train,clip_00190.mp4,954.986,968.436,"The sisters' novels are an integral part of England's literary heritage and here, in and around Haworth, the environment that so inspired them, their legacy means that this part of the country will always belong to the Brontes.",neutral,0.655617
5695433295433870198,train,clip_00471.mp4,1881.362,1882.722,There's a good girl.,joy,0.847717
5359203069156701741,train,clip_00364.mp4,1557.026,1561.146,"OK, you want to get the stuff that we're going to use last in first.",neutral,0.971442
5392995012848163308,train,clip_00238.mp4,1073.764,1078.494,"If the industry is to survive as a viable force, it needs to fight back.",neutral,0.96839
5557246588994236540,train,clip_00047.mp4,353.731,360.269,"So today, for one day only, Kieran, Liam and Nicole become the inventors!",joy,0.511377
5581552667077172045,train,clip_00069.mp4,417.228,419.119,"It was magnificent, wasn't it?",joy,0.98651
5141035910389041992,train,clip_00105.mp4,522.494,525.41,A whole bottle should do the trick.,neutral,0.938107
5620447031916296500,train,clip_00231.mp4,919.483,922.203,So this is your fault.,anger,0.762145
5353626483619572865,train,clip_00067.mp4,336.942,338.375,..A little bit special.,joy,0.784633
5269830812681118195,train,clip_00844.mp4,2241.477,2243.408,"Is that not practice, Richard?",anger,0.33938
5608371301900081430,train,clip_00517.mp4,1475.129,1476.316,That is incredible.,joy,0.847519
5540866012418651562,train,clip_00150.mp4,370.078,371.862,"I'm not going to like this, am I?",sadness,0.35765
5391889489096391990,train,clip_00028.mp4,209.064,239.534,"The jump from the transistor, this solid state cylinder, that does one thing, and to turn it into a process that goes from essentially physics to printing, to take a three dimensional object and make it into a two dimensional object that can be almost infinitely reproduced and reduced in size and, and given ever greater complexity, that's an enormous intellectual leap.",joy,0.490903
5591887646881516523,train,clip_00106.mp4,375.836,377.128,Excellent.,joy,0.545907
5691356512476501438,train,clip_00220.mp4,1075.743,1079.073,"Us don't begrudge no man a bite, do us, Pip?",anger,0.657834
5549824885506748069,train,clip_00051.mp4,218.726,222.526,"But stand by, Neurons, I may need help from all of you.",neutral,0.906282
5229685323868684758,train,clip_00635.mp4,2239.524,2240.211,Exactly!,joy,0.904201
5509136941486231818,train,clip_00636.mp4,3025.678,3035.808,"I was really excited when my design got accepted for Hampton Court this year, Dad and Mum took the letter off me and Mum read it out aloud for me!",joy,0.985685
5534420984461046901,train,clip_00411.mp4,3158.062,3160.692,So what do newcomers think when they first land here?,neutral,0.978859
5495784318489908999,train,clip_00665.mp4,3219.629,3221.549,Sorry.,sadness,0.785187
5216732132000669934,train,clip_00833.mp4,1891.807,1893.148,"Yeah, that's really good.",joy,0.921666
5200034588474236194,train,clip_00521.mp4,2990.792,3002.042,"Ladies and gentlemen, gathered together from the four corners of the globe, bringing you their unique brand of retro cutting edge, I give you Global Village Trucking Company!",joy,0.940383
5573542123606624043,train,clip_00266.mp4,669.166,670.118,Give it to me!,anger,0.889587
5540866012418651562,train,clip_00028.mp4,86.743,87.773,Run!,joy,0.36019
5702111540082426621,train,clip_00203.mp4,835.899,840.679,I'm walking on a hilltop nature reserve high above the River Wye.,neutral,0.936463
5187424134166229598,train,clip_01138.mp4,2137.847,2138.694,Just fantastic.,joy,0.96131
5408254602166392010,train,clip_01057.mp4,3382.644,3384.844,"Umar, well done, mate, I'm really proud of you.",joy,0.982315
5220442983744416655,train,clip_00215.mp4,542.007,543.073,Interesting!,joy,0.542828
5452373794708848320,train,clip_00353.mp4,1296.994,1300.704,You've obviously done a tremendous amount of work here.,joy,0.940053
