sample_id,gold_label,telme_pred,emotrans_pred,eanwh_pred,telme_correct,emotrans_correct,eanwh_correct,sd_id,dialogue_idx,utterance_idx,frame_dir,txt_file,prev_speaker,prev_emotion_jp,prev_emotion_anjs,prev_text,curr_speaker,curr_emotion_jp,curr_text
SD07-03-04J,J,J,J,N,1,1,0,SD07,3,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-03-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-03.txt,女子生徒,喜び,J,そんなでもなかったけど、なんか合ってたみたい。,講師,喜び,謙遜しちゃって！遊ぶの我慢して、勉強に集中した結果だよ！
SD07-04-02J,J,J,J,N,1,1,0,SD07,4,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-04-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-04.txt,女子生徒,喜び,J,こんな私でもいい点が取れるなんて、信じられない！,講師,喜び,頑張りが報われたわね！
SD07-04-04J,J,J,J,N,1,1,0,SD07,4,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-04-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-04.txt,女子生徒,喜び,J,先生のおかげです！,講師,喜び,そんなことないわ、あなたがやる気を出してやったおかげよ！
SD07-05-02J,J,J,J,N,1,1,0,SD07,5,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-05-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-05.txt,女子生徒,喜び,J,期末テストの成績が、前回より良かったんです！,講師,喜び,着実に身についてきているのね！
SD07-05-04J,J,J,J,N,1,1,0,SD07,5,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-05-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-05.txt,女子生徒,喜び,J,先生のおかげです！,講師,喜び,私たちもうれしいわ！でも、あなたの頑張りが一番よ！
SD07-06-02J,J,J,J,N,1,1,0,SD07,6,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-06-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-06.txt,女子生徒,喜び,J,テスト良くてめちゃめちゃ嬉しい！,講師,喜び,よかったね！がんばったもんね！
SD07-06-04J,J,J,J,N,1,1,0,SD07,6,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-06-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-06.txt,女子生徒,喜び,J,結果につながると、嬉しくてヤバいね！,講師,喜び,私も嬉しいよ！この調子で頑張っていこうね！
SD07-07-02J,J,J,J,N,1,1,0,SD07,7,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-07-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-07.txt,女子生徒,喜び,J,見て見て！こんな点数がとれたよー！,講師,喜び,おーすごい！頑張って勉強した甲斐があったねー！
SD07-07-04J,J,J,J,N,1,1,0,SD07,7,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-07-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-07.txt,女子生徒,喜び,J,集中して勉強してたところが出たのが、大きかったんだけどね！,講師,喜び,そういった運も実力のうち！次もその調子で頑張ろうね！
SD07-08-02J,J,J,J,N,1,1,0,SD07,8,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-08-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-08.txt,女子生徒,喜び,J,せんせーい！ちょっと聞いてくださいよー！,講師,喜び,なになに？さっきのテストでいい点だったとか？
SD07-08-04J,J,J,J,N,1,1,0,SD07,8,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-08-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-08.txt,女子生徒,喜び,J,えっ？なんで知ってるんですか？でも、そうなんですよー！自己ベスト更新です！,講師,喜び,おお、すごい！このごろ頑張ってたもんね！ほかの教科はどんな感じ？
SD07-09-02J,J,J,J,N,1,1,0,SD07,9,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-09-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-09.txt,女子生徒,喜び,J,ねえ先生。私、結構頑張ったでしょ！,講師,喜び,頑張った、頑張った！
SD07-09-04J,J,J,J,N,1,1,0,SD07,9,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-09-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-09.txt,女子生徒,喜び,J,前回と比べて、結構良くなったもんね！,講師,喜び,やればできるってことだよね！この調子でもっと頑張っちゃおう！
SD07-10-02J,J,J,J,N,1,1,0,SD07,10,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-10-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-10.txt,女子生徒,喜び,J,英語の点数、クラスで1位でした！,講師,喜び,すごいね！頑張ってたもんね！
SD07-10-04J,J,J,J,N,1,1,0,SD07,10,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-10-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-10.txt,女子生徒,喜び,J,はい！このまま伸びるといいなあ！,講師,喜び,じゃあ、次は学年1位を目指そう！
SD07-11-02J,J,J,J,N,1,1,0,SD07,11,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-11-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-11.txt,女子生徒,喜び,J,褒められると、やっぱり嬉しいー！,講師,喜び,よかった！今までで一番よかったんじゃない？
SD07-11-04J,J,J,J,N,1,1,0,SD07,11,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-11-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-11.txt,女子生徒,喜び,J,そう！自己最高点！,講師,喜び,最近、すごい成績伸ばしてるもんね！
SD07-12-01J,J,J,N,N,1,0,0,SD07,12,1,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-12-01J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-12.txt,,,,,女子生徒,喜び,テスト結果、自分的にはまずまずでした。
SD07-12-04J,J,J,J,N,1,1,0,SD07,12,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-12-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-12.txt,女子生徒,平静,N,また、いい点とれるようにがんばります。,講師,喜び,そうだね。引き続き勉強頑張ろう！わたしも精一杯サポートするよ！
SD07-13-02J,J,J,J,N,1,1,0,SD07,13,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-13-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-13.txt,女子生徒,喜び,J,先生、やりましたー！前よりも上がってました！,講師,喜び,おめでとう！やれば出来るじゃん！
SD07-13-04J,J,J,J,N,1,1,0,SD07,13,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-13-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-13.txt,女子生徒,平静,N,先生、このままいけば、私大丈夫ですか？,講師,喜び,大丈夫、大丈夫！私に任せてついてきて！
SD07-14-04J,J,J,J,N,1,1,0,SD07,14,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-14-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-14.txt,女子生徒,喜び,J,実はさあ、期末の結果が、クラスで5番だったんだ！,講師,喜び,本当に？凄いね！じゃあ、次は3番目指して頑張っちゃおうか！
SD07-15-04J,J,J,J,N,1,1,0,SD07,15,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-15-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-15.txt,女子生徒,平静,N,はい！いやー、今回のテストは、上手くいってよかったですねー。前回のテストは、もう、目も当てられない惨事で…。,講師,喜び,アッハハ！今頑張れたんだからいいじゃん！でも、怠けてちゃダメだよ？次も頑張ろうね！
SD07-16-02J,J,J,J,N,1,1,0,SD07,16,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-16-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-16.txt,女子生徒,喜び,J,先生！今回のテスト、思っていた以上に点数が取れてたよ！,講師,喜び,何点だったの？とても嬉しそうにしているね！こっちもうれしくなるわ！
SD07-16-04J,J,J,J,N,1,1,0,SD07,16,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-16-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-16.txt,女子生徒,喜び,J,95点だったよ！今まで頑張っても、80点代だったのに、95点を取ることができてよかった！100点までもう少しだったから、次も頑張りたい！,講師,喜び,そう、それは良かったね！今まで以上に点数が取れたんだね！わたしもうれしいわ！次もいい点が取れるように応援するよ！
SD07-17-04J,J,J,N,N,1,0,0,SD07,17,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-17-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-17.txt,女子生徒,喜び,J,ありがとうございます！また、努力して頑張ります！,講師,喜び,無理しないで頑張ってね！
SD07-18-02J,J,J,J,N,1,1,0,SD07,18,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-18-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-18.txt,女子生徒,喜び,J,今回のテスト、90点だった。この前より20点もアップした！ホント良かったー！,講師,喜び,塾でも勉強頑張ってたよね。ホント良かった！
SD07-18-04J,J,J,J,N,1,1,0,SD07,18,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-18-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-18.txt,女子生徒,喜び,J,ホント、そう！先生の説明とても上手だから、分からなかったことも、すごい理解できてるし、本当にうれしい！,講師,喜び,そう言ってもらえると私もうれしい！今日の勉強も頑張ろうね！
SD07-19-04J,J,J,J,N,1,1,0,SD07,19,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-19-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-19.txt,女子生徒,喜び,J,中間テストのことだよ。ほら！,講師,喜び,凄いじゃん！あとちょっと頑張れば、志望大学に手が届きそうだね！
SD07-20-02J,J,J,J,N,1,1,0,SD07,20,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-20-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-20.txt,女子生徒,喜び,J,先日のテストの結果、95点でした！自分が思ってた以上に良くて、びっくりしました。,講師,喜び,おめでとう！よく頑張っていたものね。一生懸命勉強していたことが結果に結びついて、本当に良かったね。
SD07-20-04J,J,J,J,N,1,1,0,SD07,20,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-20-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-20.txt,女子生徒,喜び,J,今まであまり自信なかったんですが、ちょっとずつ点数が上がってきて、嬉しいです。,講師,喜び,毎日地道な努力をしているからね。この調子で頑張ろう！
SD07-21-02J,J,J,J,N,1,1,0,SD07,21,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-21-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-21.txt,女子生徒,喜び,J,ねえ先生！今回のテストは点数がすごく良かったんです。先生のおかげです！,講師,喜び,本当に？でもそれはあなた自身がよく頑張ったからよ！結果に繋がって良かったわね！
SD07-22-02J,J,J,J,N,1,1,0,SD07,22,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-22-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-22.txt,女子生徒,喜び,J,先生、この前のテストさ、めっちゃ点数良かったんだよ！,講師,喜び,本当に？すごいじゃん！勉強頑張ってたもんね！
SD07-22-03J,J,J,N,S,1,0,0,SD07,22,3,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-22-03J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-22.txt,講師,喜び,J,本当に？すごいじゃん！勉強頑張ってたもんね！,女子生徒,喜び,うん！先生に教わったところも、バッチリ出たし、問題見た瞬間、思わずガッツポーズしちゃったよ。
SD07-22-04J,J,J,J,N,1,1,0,SD07,22,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-22-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-22.txt,女子生徒,喜び,J,うん！先生に教わったところも、バッチリ出たし、問題見た瞬間、思わずガッツポーズしちゃったよ。,講師,喜び,良かった。次も頑張ろうね！やればできるよ！
SD07-23-01J,J,J,N,N,1,0,0,SD07,23,1,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-23-01J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-23.txt,,,,,女子生徒,喜び,英語が苦手だったけど、少しずつ点数上がって来たよ！
SD07-23-04J,J,J,J,N,1,1,0,SD07,23,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-23-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-23.txt,女子生徒,喜び,J,うん！今回は80点！,講師,喜び,コツコツ頑張って来たのが実ったね！その調子、その調子！
SD07-24-02J,J,J,J,N,1,1,0,SD07,24,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-24-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-24.txt,女子生徒,喜び,J,見てください！これ。いい点ですよ！,講師,喜び,おお！すごい！
SD07-24-04J,J,J,N,N,1,0,0,SD07,24,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-24-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-24.txt,女子生徒,喜び,J,これも、先生が教えてくれたからですかねー！,講師,喜び,こらこら、私を褒めても何も出ないよ？それに、本人の努力があってこそでしょ？
SD07-25-02J,J,J,N,N,1,0,0,SD07,25,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-25-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-25.txt,女子生徒,喜び,J,なんと、国語で90点取っちゃいましたー！,講師,喜び,そんなに取れたの？
SD07-25-04J,J,J,N,N,1,0,0,SD07,25,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-25-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-25.txt,女子生徒,喜び,J,まあ、私なら、こんなの普通でしょ！,講師,喜び,才能を隠してたのかあ。隠す必要ないんだけどね？
SD07-26-02J,J,J,J,N,1,1,0,SD07,26,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-26-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-26.txt,女子生徒,喜び,J,今まで苦手だった物理のテスト、平均点を大きく上回りました！,講師,喜び,偉い！よく頑張った！もう苦手科目じゃなくて得意科目になったね！
SD07-26-04J,J,J,J,N,1,1,0,SD07,26,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-26-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-26.txt,女子生徒,喜び,J,なんだか、自分が信じられないというか、かつての自分じゃないみたいです。,講師,喜び,わたしも嬉しい！努力を重ねると自分を変えることができるね！次のテストも期待してるよ？
SD07-27-02J,J,J,J,N,1,1,0,SD07,27,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-27-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-27.txt,女子生徒,喜び,J,このあいだのテスト、100点だったよ！,講師,喜び,おめでとう！頑張ってたからね！
SD07-27-04J,J,J,J,N,1,1,0,SD07,27,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-27-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-27.txt,女子生徒,喜び,J,遊ぶの我慢して、勉強した甲斐があったよ。,講師,喜び,たくさん我慢して来たからね。本当におめでとう！
SD07-28-02J,J,J,J,N,1,1,0,SD07,28,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-28-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-28.txt,女子生徒,喜び,J,テストでいい点を取ると、気持ちがいいね！,講師,喜び,それは、努力が報われたからそう思うんだよ。
SD07-29-02J,J,J,J,N,1,1,0,SD07,29,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-29-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-29.txt,女子生徒,喜び,J,先生、聞いてください！この前のテスト、クラスで一番の成績でした！,講師,喜び,すごいね！よく頑張った！日頃の努力の賜物だね！
SD07-29-04J,J,J,J,N,1,1,0,SD07,29,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-29-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-29.txt,女子生徒,喜び,J,まぐれかもしれませんが、自信がついてきました。,講師,喜び,まぐれじゃないよ！頑張っているの、わたしも知ってるよ！次のテストでもいい結果が出せるといいね！
SD07-30-02J,J,J,J,N,1,1,0,SD07,30,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-30-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-30.txt,女子生徒,喜び,J,今日ね、テストの発表があって、点数が良かったんだ！,講師,喜び,そう、それは良かったわね！勉強頑張っていたもんね！順位も上がってたんじゃないの？
SD07-30-03J,J,J,J,N,1,1,0,SD07,30,3,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-30-03J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-30.txt,講師,喜び,J,そう、それは良かったわね！勉強頑張っていたもんね！順位も上がってたんじゃないの？,女子生徒,喜び,そう！だいぶ上がって、目標の30位以内に入ったよ。
SD07-30-04J,J,J,J,N,1,1,0,SD07,30,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-30-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-30.txt,女子生徒,喜び,J,そう！だいぶ上がって、目標の30位以内に入ったよ。,講師,喜び,凄い！学年一位も夢じゃないよ。あなたならできるわ！
SD07-31-02J,J,J,J,N,1,1,0,SD07,31,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-31-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-31.txt,女子生徒,喜び,J,先生！テスト返って来たよ！,講師,喜び,何？やけにうれしそうじゃん。
SD07-31-04J,J,J,J,N,1,1,0,SD07,31,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-31-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-31.txt,女子生徒,喜び,J,わかる？見て見て！,講師,喜び,今までで最高の順位じゃない？勉強の成果が出てるね！
SD07-32-02J,J,J,J,N,1,1,0,SD07,32,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-32-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-32.txt,女子生徒,喜び,J,先生、この前のテストで、目標の点数を取ることができました！,講師,喜び,良かったわねぇ！頑張ってたから、期待してたんだ！
SD07-32-04J,J,J,J,N,1,1,0,SD07,32,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-32-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-32.txt,女子生徒,喜び,J,ありがとうございます！次のテストも、頑張ります！,講師,喜び,一緒に頑張ろうね！あなたなら絶対に大丈夫だから。
SD07-33-02J,J,J,N,N,1,0,0,SD07,33,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-33-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-33.txt,女子生徒,喜び,J,いい点数が取れて、ほっとしました！,講師,喜び,頑張って勉強したかいがあったね！
SD07-34-04J,J,J,J,N,1,1,0,SD07,34,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-34-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-34.txt,女子生徒,喜び,J,テストでいい点が取れて、ルンルンなの！,講師,喜び,それは良かったね！教えている私も嬉しいよ！
SD07-35-02J,J,J,J,N,1,1,0,SD07,35,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-35-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-35.txt,女子生徒,喜び,J,テストで99点だった！,講師,喜び,おめでとう！でも、マイナス一点は何？
SD07-36-02J,J,J,J,N,1,1,0,SD07,36,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-36-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-36.txt,女子生徒,喜び,J,先生見てください！100点取ったんです！,講師,喜び,まぁ！素晴らしい！
SD07-36-04J,J,J,J,N,1,1,0,SD07,36,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-36-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-36.txt,女子生徒,喜び,J,先生のおかげです！ありがとうございます！,講師,喜び,いいえ、あなたが頑張ったからよ。わたしもうれしい！
SD07-37-03J,J,J,J,N,1,1,0,SD07,37,3,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-37-03J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-37.txt,講師,平静,N,本当？平均何点だった？,女子生徒,喜び,75点！結構上がったよね？
SD07-37-04J,J,J,J,N,1,1,0,SD07,37,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-37-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-37.txt,女子生徒,喜び,J,75点！結構上がったよね？,講師,喜び,うん、凄いね。その調子で頑張んないとね！
SD07-38-02J,J,J,J,N,1,1,0,SD07,38,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-38-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-38.txt,女子生徒,喜び,J,こんな点数とったことないよ！先生のおかげだよ。,講師,喜び,そんなことないよ！あなたが頑張ったからだよ!
SD07-38-04J,J,J,J,N,1,1,0,SD07,38,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-38-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-38.txt,女子生徒,喜び,J,ありがとう！なんか、勉強が楽しくなってきたかも？,講師,喜び,わたしも嬉しい！じゃあその調子で、次のテストは満点目指そう！
SD07-39-02J,J,J,J,N,1,1,0,SD07,39,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-39-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-39.txt,女子生徒,喜び,J,私、ご機嫌なの。わかる？,講師,喜び,なになに？いいことあったのー？
SD07-39-04J,J,J,J,N,1,1,0,SD07,39,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-39-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-39.txt,女子生徒,喜び,J,テストの点数、すっごく良かったんだよね！,講師,喜び,えー、ほんとに？頑張ってたもんね！やったね！
SD07-40-02J,J,J,J,N,1,1,0,SD07,40,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-40-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-40.txt,女子生徒,喜び,J,すごくない？すごくない？,講師,喜び,すごい！いや、本当にすごいわ。
SD07-40-04J,J,J,J,N,1,1,0,SD07,40,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-40-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-40.txt,女子生徒,喜び,J,先生の教え方のおかげですよ！,講師,喜び,何をおっしゃいますやら。自習室で頑張ってたの、見てたよ？
